pid,Danceability,Energy,Valence,Acousticness,Instrumentalness,Speechiness,Tempo
32,0.5790555555555555,0.5337777777777778,0.419,0.35545,0.005177998333333333,0.04888888888888889,0.37128452220655295
34,0.6263333333333333,0.70525,0.47983333333333333,0.1074175,0.0023506875,0.05795,0.4775009760100708
35,0.6680714285714285,0.6783571428571429,0.46349999999999997,0.14582857142857142,0.00037387,0.06915714285714285,0.4487389836064453
37,0.6996875,0.643625,0.4918,0.13013375,0.0081739625,0.1686125,0.5200446823385998
38,0.68175,0.6723125,0.559684375,0.1397178125,0.0008713175,0.07305,0.46249469667997223
39,0.59125,0.8331666666666666,0.6325,0.10831666666666667,1.5824999999999999e-06,0.045358333333333334,0.47248199361012183
40,0.6259230769230769,0.6414615384615385,0.4539615384615384,0.2470630769230769,0.0002745207692307692,0.07661923076923077,0.4620438570201937
41,0.5997358490566038,0.6109811320754717,0.5154679245283019,0.26814283018867924,0.0003847118867924529,0.05018301886792453,0.4369393391513605
42,0.6309782608695652,0.6615652173913044,0.53555,0.24671760869565218,0.0004822421739130435,0.06337826086956522,0.4629115740071976
43,0.54825,0.7995,0.7195,0.22623000000000001,1e-06,0.050699999999999995,0.6957507708487702
44,0.5844285714285714,0.7187142857142856,0.4144285714285714,0.19267142857142858,8.907142857142856e-06,0.0449,0.45698185816382625
45,0.49526000000000003,0.73324,0.493742,0.115134126,0.0034683780000000003,0.047336,0.4585021631570141
48,0.6013636363636364,0.8062727272727273,0.6546363636363636,0.17431818181818182,1.3636363636363636e-06,0.04403636363636364,0.5082919208095487
50,0.664,0.7623125,0.6038749999999999,0.09825,1.252625e-05,0.06535625,0.45255395941391585
51,0.5136666666666666,0.593,0.30505,0.23945166666666665,0.018559648333333335,0.043925,0.46767215622535074
52,0.487375,0.384625,0.57725,0.602625,0.044177722499999995,0.0450375,0.5093375779812128
53,0.7628611111111111,0.7223055555555555,0.5720361111111111,0.09567088888888889,0.00031659166666666666,0.19270277777777778,0.47980837668942694
55,0.5660625,0.7052708333333334,0.5396875,0.24043479166666668,0.0021777895833333333,0.04147083333333333,0.48601305363673303
56,0.60825,0.48424999999999996,0.627,0.223075,0.000895,0.16415000000000002,0.3636479073547338
59,0.64956,0.6674800000000001,0.5777680000000001,0.18572120000000003,5.68596e-05,0.06278399999999999,0.41489972990415175
60,0.6339523809523809,0.677952380952381,0.5595238095238095,0.14934618619047618,0.05527760095238095,0.08601904761904762,0.4303228402291432
61,0.5848,0.791,0.7778,0.20198999999999998,2.0152e-05,0.0315,0.496624997012214
62,0.7411428571428571,0.7525714285714286,0.4575714285714286,0.10161428571428573,1.8942857142857142e-06,0.21075714285714287,0.5494965153879512
63,0.5534285714285715,0.509,0.663,0.4707142857142857,0.002206857142857143,0.037342857142857136,0.6044077525362034
64,0.6380714285714285,0.8087857142857143,0.5822857142857142,0.11905928571428571,1.647857142857143e-06,0.11167857142857142,0.4041633516470383
65,0.6285945945945945,0.6956756756756757,0.5669459459459459,0.22033810810810808,0.04631743,0.07566216216216216,0.49025481130436066
66,0.568,0.703,0.2793333333333333,0.1218,0.0,0.1408,0.5798216889356311
68,0.66212,0.5532,0.36666400000000005,0.25524,0.0172382036,0.15014,0.42007385806821707
70,0.612875,0.688875,0.4885,0.0853489875,0.213179,0.0455,0.48953527977627453
71,0.6437,0.7306,0.5193,0.111066,0.00052495,0.06891,0.4012273824605014
72,0.6693529411764706,0.6810392156862745,0.6567450980392157,0.2662358431372549,0.00039600058823529406,0.05132745098039216,0.4820115368374086
73,0.6774545454545454,0.5806363636363637,0.5246363636363637,0.2885909090909091,1.6394545454545456e-05,0.08728181818181818,0.37504970589321757
76,0.6643333333333333,0.7118333333333333,0.5921666666666666,0.22729999999999997,0.036669016666666665,0.04708333333333333,0.46410673168088845
77,0.57275,0.5840000000000001,0.425,0.25844,0.02606725,0.153075,0.4760708224777111
79,0.7866666666666667,0.6043333333333334,0.5830000000000001,0.16666666666666666,0.08939089333333333,0.278,0.30829170351602647
80,0.63,0.6006363636363636,0.48963636363636365,0.2642454545454545,7.085636363636363e-05,0.0970909090909091,0.3841347480590256
81,0.6425833333333334,0.71225,0.58275,0.13685,0.00045583333333333326,0.21524999999999997,0.3958408027981611
83,0.7293333333333334,0.5673333333333334,0.6344583333333333,0.2620675,0.00140507375,0.1014625,0.38377089458294494
84,0.6942727272727273,0.7400000000000001,0.6152727272727273,0.16696363636363637,0.026371454545454545,0.2380727272727273,0.5308719771754884
85,0.5886129032258064,0.6801612903225807,0.4778387096774193,0.1724778064516129,0.0313125629032258,0.07883870967741935,0.4311643035528822
86,0.6352,0.6,0.47359999999999997,0.24630000000000002,6.924000000000001e-05,0.13394,0.4045868489614456
87,0.4195,0.6375,0.2675,0.12220075,0.180939,0.0354,0.6200835982503525
88,0.7168333333333333,0.8498333333333333,0.642,0.07939666666666666,0.0,0.06048333333333333,0.4590504019568005
89,0.662,0.6265384615384615,0.6523076923076924,0.16984407692307693,0.02691822769230769,0.054834615384615384,0.48650279197103774
90,0.6382857142857142,0.38971428571428574,0.5628571428571428,0.5598571428571428,0.06385562714285715,0.036014285714285714,0.4264279055791353
91,0.7347777777777778,0.4943333333333333,0.5351111111111111,0.2391711111111111,0.0013252222222222222,0.09471111111111112,0.37587874103996194
92,0.6141666666666666,0.5936666666666667,0.7446666666666667,0.06836666666666667,0.02943212666666667,0.03325,0.5260405462469425
93,0.6357115384615385,0.6535,0.5153269230769231,0.22886228846153844,0.003469322884615385,0.06354230769230769,0.4426700188092616
94,0.5546744186046512,0.5387441860465116,0.3777720930232558,0.3854520930232558,0.004896462093023256,0.04244883720930232,0.45488846247702186
95,0.7495,0.6434411764705882,0.49741176470588233,0.17690652941176468,0.0047883714705882355,0.19735588235294116,0.47654078362946395
96,0.484,0.40875000000000006,0.4535,0.39375,0.0,0.03585,0.4821569424193895
97,0.46572727272727277,0.6868181818181818,0.40890909090909094,0.2066390909090909,0.020812894545454548,0.048427272727272735,0.45922052467693886
98,0.5704444444444445,0.7483333333333334,0.5604444444444445,0.17519888888888888,0.02314239,0.04028888888888889,0.4516031795353926
99,0.6811666666666666,0.6275000000000001,0.6361666666666667,0.36728333333333335,0.09902695333333333,0.08385,0.4597983443682227
102,0.7655,0.62425,0.576,0.3548,0.0,0.094225,0.4543481248655496
103,0.71235,0.71025,0.7447,0.28777250000000004,3.728425e-05,0.09848749999999999,0.43989187202715296
104,0.5462142857142858,0.48742857142857143,0.3605642857142857,0.39334857142857144,0.07233821571428571,0.047142857142857146,0.48144712984746924
105,0.6693023255813954,0.6785348837209302,0.6217441860465116,0.16521418604651164,0.0013109769767441861,0.08953023255813954,0.45470155214784286
106,0.6905,0.7796666666666666,0.634,0.09915333333333333,0.017365536666666667,0.1324,0.5223695532662475
107,0.6840294117647059,0.7303823529411764,0.5670294117647059,0.09025320588235294,0.011385605294117647,0.08271470588235294,0.4544696574521005
109,0.4409166666666667,0.5743333333333334,0.22494999999999998,0.2081508333333333,1.2308333333333333e-06,0.03509166666666667,0.46719709826230366
110,0.6706666666666666,0.6301666666666667,0.7645,0.40547666666666665,0.13919974666666665,0.052333333333333336,0.5613272940220378
111,0.5668461538461538,0.6963076923076923,0.5346153846153846,0.24414615384615385,2.0707692307692306e-06,0.03522307692307692,0.4585304505948911
112,0.5555,0.8101666666666666,0.41618333333333335,0.011096666666666666,0.000453495,0.09905000000000001,0.44863697205822595
113,0.664375,0.703625,0.49075,0.129,0.0,0.1129875,0.5274435607237612
115,0.6490972222222222,0.6966666666666668,0.6662361111111111,0.18724431944444445,0.004518418749999999,0.07720416666666667,0.43318787795492025
116,0.6285000000000001,0.68225,0.5395,0.103035,0.0,0.152725,0.483247484284246
118,0.6377142857142858,0.7944285714285714,0.6271428571428571,0.14607857142857142,0.012257714285714285,0.10354285714285714,0.4229373179584715
119,0.5719090909090909,0.7243636363636363,0.6699090909090909,0.06872454545454545,0.008456727272727272,0.04433636363636364,0.4595106115291596
120,0.5127777777777778,0.7580555555555555,0.6011111111111112,0.11666535555555556,0.01953493777777778,0.05727222222222222,0.5541214183086209
121,0.5518799999999999,0.8134666666666667,0.5008306666666666,0.07557957066666667,0.0059016194666666666,0.09866266666666666,0.5160166837966393
122,0.5293333333333333,0.642,0.48866666666666664,0.0356,0.10640332000000001,0.04723333333333333,0.5136960107082248
123,0.7079382716049383,0.7389135802469136,0.5994197530864197,0.11434524691358025,0.0057010371604938265,0.15146666666666667,0.4540498442367601
124,0.7108,0.7097111111111112,0.5581111111111111,0.06190715555555556,0.003839398,0.1131488888888889,0.4742494017788613
126,0.4706666666666666,0.5106666666666667,0.5876666666666667,0.46811111111111114,0.027609566666666665,0.04313333333333333,0.4125999580382065
127,0.7546923076923077,0.7453846153846153,0.621923076923077,0.2251776923076923,0.010090523076923078,0.13745384615384615,0.4975693212301955
128,0.5976,0.603,0.4208,0.25042,4.658e-06,0.03192,0.3286875253961804
129,0.63695,0.7866500000000001,0.68735,0.12645875,0.01902342075,0.05197500000000001,0.4900297583478738
130,0.6739473684210526,0.5712052631578948,0.5194736842105263,0.2022451342105263,0.020940642368421053,0.07860263157894737,0.4077945673874674
131,0.5591851851851852,0.626,0.44764074074074073,0.22237407407407409,0.00013213592592592593,0.06292037037037036,0.44862136917614126
134,0.6874556962025317,0.6982151898734177,0.5569860759493671,0.15622589873417722,0.0017618931645569619,0.11498101265822785,0.43974021541709635
135,0.4944736842105263,0.7716842105263158,0.5318947368421053,0.049073731578947365,0.03763200789473684,0.06189473684210526,0.4441985374316111
136,0.6414444444444444,0.6947777777777778,0.5522555555555555,0.11177666666666666,0.0001317,0.17301111111111112,0.4195548597334098
137,0.5613333333333334,0.7543333333333333,0.4046666666666667,0.006053333333333333,0.0032004900000000003,0.10289999999999999,0.5628630159906302
138,0.5411333333333334,0.5598666666666666,0.35988666666666663,0.35046128000000004,0.109273682,0.04512,0.49201544087769195
140,0.39266666666666666,0.33864999999999995,0.22124999999999997,0.372998,0.4182768333333333,0.03205,0.45022249045900353
141,0.38400000000000006,0.3376666666666667,0.2778,0.6796666666666665,0.11743566666666666,0.03166666666666667,0.6678976344702855
142,0.6340714285714286,0.7780714285714286,0.4415714285714286,0.05357321428571428,0.23826802714285716,0.06667142857142858,0.5552565398365765
143,0.7106,0.6344000000000001,0.29538000000000003,0.17454,1.9639999999999997e-06,0.09372,0.4979826469393121
144,0.5712222222222222,0.34644444444444444,0.42744444444444446,0.6821333333333333,0.012925602222222223,0.0317,0.39182687838781727
145,0.5108846153846154,0.7135769230769231,0.5402692307692308,0.15381705384615385,0.05023796576923077,0.0697653846153846,0.46762687977700995
146,0.5270425531914894,0.8169574468085106,0.49416382978723405,0.07852367872340425,0.004214251063829787,0.08866170212765959,0.5851812683367414
148,0.5970000000000001,0.8013870967741935,0.5539032258064516,0.08334120645161291,0.02557485387096774,0.05284193548387097,0.44420512172047116
149,0.8310000000000001,0.5698000000000001,0.645,0.12344,5.728000000000001e-05,0.1401,0.3722159810693883
150,0.682542372881356,0.7415762711864406,0.5959322033898304,0.09240398305084746,0.0013124774576271185,0.06912881355932203,0.46138696871595697
151,0.4766363636363637,0.3231,0.34893636363636366,0.6446000000000001,0.001181021818181818,0.04578181818181819,0.31639838159784617
152,0.5555599999999999,0.76336,0.46226,0.1045194,0.0066034848,0.060216000000000006,0.4964404713531084
153,0.6024615384615385,0.591,0.4587692307692308,0.39973846153846154,0.0039025,0.043030769230769234,0.4298408107655902
154,0.6644,0.66864,0.49828000000000006,0.1958596,0.0012212064,0.117488,0.5127812701675549
155,0.5026666666666667,0.17476666666666665,0.1174,0.706,0.45166666666666666,0.0394,0.5202691397566747
156,0.6702142857142857,0.5415,0.5574071428571429,0.2369642857142857,0.0005932496428571429,0.07466785714285715,0.4218627820896745
157,0.5026666666666667,0.33866666666666667,0.5293333333333333,0.7126666666666667,0.00012940333333333334,0.0294,0.3039295360566006
158,0.5440666666666666,0.5403333333333333,0.40046666666666664,0.37239999999999995,0.04403708533333333,0.04338,0.40831998788950763
159,0.6108571428571429,0.5277142857142857,0.313,0.2768342857142857,0.0061475900000000005,0.07121428571428572,0.49568563711547187
161,0.6728392857142858,0.7057678571428571,0.5195446428571429,0.13808875,0.0048850798214285715,0.0840267857142857,0.425518338176392
163,0.5390666666666667,0.8433333333333334,0.4268,0.0350344,0.010720146666666668,0.07035333333333332,0.39175490594449885
164,0.7890588235294117,0.6958235294117647,0.48994117647058827,0.07788600000000001,0.008090687058823529,0.16412352941176472,0.3925149283845287
165,0.6054,0.769,0.5913999999999999,0.03192,1.628e-06,0.04624,0.5240337500298778
166,0.6316666666666667,0.6807222222222222,0.6311666666666667,0.16960555555555556,0.01567317777777778,0.04165555555555556,0.4418935392117025
167,0.5983333333333334,0.4495,0.2071666666666667,0.42754999999999993,0.0,0.03538333333333333,0.40374648437188765
168,0.49577777777777776,0.7508888888888889,0.565,0.08561037777777779,4.3253333333333335e-05,0.0418,0.46579848247032796
169,0.597,0.5862222222222222,0.5017777777777778,0.2346666666666667,0.18131370777777778,0.10125555555555556,0.48655828307213445
170,0.7761904761904762,0.7604761904761905,0.6566666666666667,0.1035357142857143,0.009074467619047618,0.2418809523809524,0.3772076892520519
171,0.5384,0.7981,0.4266,0.060094999999999996,0.00020042100000000002,0.05791,0.5590834667877715
172,0.6366363636363637,0.7055454545454546,0.5668181818181819,0.19338454545454545,0.0027977172727272725,0.06083636363636364,0.47110050477285215
173,0.722,0.639125,0.663625,0.22032875,0.0080401225,0.10670625,0.47830195162177014
176,0.6532222222222223,0.6723888888888888,0.4895555555555556,0.18622444444444444,0.0003644890740740741,0.06626666666666667,0.4202078569474654
178,0.7514000000000001,0.6355333333333333,0.43626666666666664,0.12005213333333332,0.0014759513333333335,0.18326,0.5084618081283712
179,0.6618571428571428,0.6071428571428571,0.6028571428571429,0.2095,1.43e-06,0.08954285714285715,0.5919085635066704
180,0.608375,0.756875,0.544125,0.11865625,0.00014878375,0.0631625,0.5423638167172599
181,0.6585000000000001,0.697,0.5485,0.149758,8.182e-05,0.065775,0.35981159021918396
182,0.7055128205128205,0.5908461538461538,0.47782564102564107,0.155454358974359,0.00029442871794871795,0.10436153846153846,0.44374336175254026
183,0.525,0.8173999999999999,0.48769999999999997,0.0281098,0.00015243,0.05014,0.47240839448335203
184,0.5856153846153845,0.5994615384615385,0.40915384615384615,0.3197276923076923,0.008308149230769231,0.03383846153846154,0.4477008757430393
185,0.6885882352941176,0.6561764705882352,0.5075882352941177,0.1616423529411765,0.004503713235294118,0.09400882352941176,0.4551352307062844
186,0.663125,0.6184375,0.502375,0.22014375,0.00028396312499999997,0.06584999999999999,0.35301997932452134
187,0.5158,0.5346,0.27759999999999996,0.42400000000000004,0.0534,0.07676,0.39879054425508514
188,0.548,0.509,0.5923333333333333,0.39766666666666667,3.1666666666666667e-06,0.03423333333333333,0.648871413660954
189,0.37439999999999996,0.5344,0.227,0.5173,0.00011228,0.0405,0.48892607022492046
190,0.7192857142857143,0.647,0.5881428571428572,0.0769,1.6085714285714286e-06,0.2253285714285714,0.4379650275388497
192,0.6922857142857143,0.6102857142857143,0.33241428571428566,0.17568314285714287,0.00145196,0.09888571428571429,0.46350206071863925
193,0.7487999999999999,0.6529999999999999,0.5612,0.236238,0.000284,0.09112,0.5996605875182255
194,0.6646666666666666,0.6124166666666667,0.444475,0.21719104166666667,0.0004016570833333334,0.10209999999999998,0.4498639561472699
196,0.68125,0.714,0.547,0.236625,0.007201,0.038175,0.4360643688600999
197,0.7026666666666667,0.5145000000000001,0.4085666666666667,0.6181666666666666,0.0014044116666666667,0.16458333333333333,0.40521547912135186
199,0.511,0.4366,0.39046000000000003,0.5398,0.17501245999999998,0.1255,0.5098871812032411
200,0.6625714285714286,0.7991428571428572,0.654,0.009837714285714285,0.00015638285714285715,0.06205714285714286,0.46271157792657897
201,0.6194000000000001,0.6975333333333332,0.5718,0.18076742666666668,0.00025126,0.06621333333333333,0.5110655639744723
202,0.644,0.5396666666666666,0.36800000000000005,0.1317,1.3256666666666666e-05,0.042966666666666674,0.49020603771780946
203,0.6952307692307692,0.7,0.573923076923077,0.15373076923076923,0.003192555384615385,0.08230000000000001,0.47321197100100937
205,0.63,0.7561428571428571,0.5664285714285714,0.1825446785714286,0.056465475714285715,0.07402142857142857,0.50632044772399
206,0.79975,0.66875,0.5675,0.34385,3.4425e-05,0.1057,0.33828160479957925
207,0.7432500000000001,0.5935,0.4030833333333333,0.1711135,9.564166666666667e-06,0.22521666666666665,0.5201496283194301
208,0.5773333333333334,0.28500000000000003,0.643,0.664,0.0,0.04253333333333333,0.5041570061588228
209,0.6757142857142857,0.6353809523809524,0.5585714285714286,0.16467095238095236,0.0001134795238095238,0.06365714285714286,0.44290312630537787
210,0.45160869565217393,0.3318260869565217,0.5451826086956522,0.788604347826087,0.17705752565217392,0.04958695652173913,0.5241475457027324
211,0.7296060606060606,0.7072727272727273,0.5447242424242424,0.12944757575757576,0.00017902636363636363,0.15247575757575757,0.40756279239559584
212,0.7388333333333333,0.7876249999999999,0.7017916666666667,0.1536325,3.863958333333333e-05,0.08624583333333334,0.5060111763112396
213,0.40914285714285714,0.5815714285714285,0.4105714285714286,0.05517714285714286,0.014687742857142857,0.038071428571428576,0.40139111312952647
214,0.6509199999999999,0.7262000000000001,0.473452,0.08475654,0.0280163796,0.095162,0.4527895164567248
215,0.7055555555555555,0.6626666666666667,0.5601111111111111,0.055711000000000004,0.00013431444444444442,0.09078888888888889,0.3973064777854796
217,0.5857096774193549,0.7294838709677419,0.5881935483870968,0.24025248387096776,1.2163870967741936e-05,0.0388516129032258,0.4749320905171915
218,0.8164782608695652,0.6733478260869565,0.5942173913043478,0.1498,0.0017631191304347828,0.18755652173913043,0.4787176111014693
219,0.709,0.7685,0.561,0.0349275,0.07391809999999999,0.061625,0.4418337834930802
220,0.6684285714285715,0.48314285714285715,0.4652857142857143,0.3902857142857143,5.985714285714286e-06,0.3790428571428571,0.5793163262867113
221,0.6641666666666667,0.5856666666666667,0.5935,0.32105316666666667,0.03248591666666667,0.05566666666666666,0.5072055437372023
222,0.6216,0.6662,0.5382,0.35264399999999996,0.003670206,0.039439999999999996,0.3711893778234577
223,0.5035813953488372,0.5847441860465116,0.5613023255813954,0.38329697674418606,0.01011189,0.04649069767441861,0.5253436509687931
224,0.554,0.5507333333333333,0.37453333333333333,0.43005866666666664,0.057729138,0.06284666666666666,0.47651281560978714
225,0.6684318181818182,0.7616363636363637,0.5947045454545455,0.0810666,0.007960828636363637,0.08377045454545454,0.45648126821191326
227,0.791,0.63025,0.56175,0.0938205,1.3475e-05,0.152875,0.4407148576618782
228,0.5909583333333334,0.5690416666666667,0.5434166666666667,0.30148375,0.0019091400000000001,0.055502083333333334,0.44329904351013055
231,0.4932954545454546,0.8489090909090908,0.4691272727272727,0.04794523409090909,0.004929364772727273,0.08697045454545455,0.5104094461839997
232,0.634095238095238,0.6715238095238095,0.5159523809523809,0.19847666666666666,0.0066507880952380955,0.10209047619047619,0.42081285988592915
234,0.6948333333333333,0.7555,0.4916666666666667,0.039593333333333335,1.6566666666666665e-06,0.10459999999999998,0.5541795141461704
235,0.5712307692307692,0.7677692307692308,0.5788461538461539,0.06979207692307693,7.976923076923077e-07,0.08517692307692307,0.5418106166606298
236,0.537611111111111,0.7243333333333334,0.529,0.12027827777777778,0.0035428088888888893,0.04126111111111111,0.48713492575683937
237,0.6070444444444445,0.6488,0.6598888888888889,0.22838694444444446,0.02916593733333333,0.05779111111111111,0.45930516050386017
239,0.7197222222222223,0.5735555555555556,0.42366666666666664,0.21740955555555558,0.001783583888888889,0.19472777777777778,0.5000640714094116
240,0.624,0.5426,0.38964,0.15128,0.026600000000000002,0.17044,0.5618065348853885
242,0.5985714285714285,0.5908571428571429,0.4831428571428571,0.24126142857142857,0.00260866,0.03927142857142857,0.5197031677360094
243,0.5753555555555556,0.6575111111111112,0.6214222222222222,0.2278742222222222,0.010756471777777778,0.04471777777777778,0.472117052157447
244,0.5993529411764706,0.6792941176470588,0.5514117647058824,0.2763705882352941,0.002941334117647059,0.03194117647058824,0.4695112263420079
245,0.5769090909090909,0.7100454545454545,0.6136363636363636,0.16637522727272727,0.0013858263636363638,0.0634909090909091,0.49733625303396073
246,0.6890000000000001,0.7146363636363636,0.7173636363636363,0.18241700000000002,0.009559421818181818,0.09403636363636364,0.48519905173106875
247,0.661,0.6192222222222222,0.6566666666666667,0.37444444444444447,0.04369203333333334,0.05363333333333333,0.46004068700485745
248,0.48925,0.3095,0.38075,0.6635,0.00034149999999999995,0.033575,0.33302758323971604
249,0.5748,0.7596,0.7452,0.18008408,0.16208326,0.05828,0.45822836245428683
250,0.6541818181818182,0.6928181818181818,0.5083636363636365,0.11336636363636364,0.00018903636363636363,0.13470000000000001,0.49888365452937483
252,0.6091785714285713,0.6822857142857143,0.5707857142857142,0.2808535714285714,0.00035142714285714286,0.03345,0.5121867519864508
253,0.7621739130434783,0.6235652173913043,0.4430130434782608,0.09387521739130436,4.4538260869565214e-05,0.1922695652173913,0.47212213861040414
254,0.6515882352941177,0.8015294117647058,0.6091764705882353,0.033285964705882354,0.03490818647058823,0.06775294117647059,0.47693394110757575
256,0.5795,0.7350909090909091,0.5526363636363636,0.13370797727272726,0.06376542954545455,0.06717727272727272,0.39374129467826435
257,0.7766363636363636,0.7377272727272728,0.4767272727272727,0.0808221818181818,0.00011000727272727271,0.16324545454545455,0.46999122134170057
258,0.6579999999999999,0.5321818181818182,0.4426363636363636,0.17789090909090907,0.0016144954545454545,0.1559090909090909,0.3725638679985311
260,0.5275555555555556,0.6352222222222222,0.39366666666666666,0.3196411111111111,1.6363333333333333e-05,0.03286666666666667,0.5431409730355639
261,0.6769999999999999,0.692,0.3564,0.147342,0.024918739999999998,0.1131,0.43985467409231055
262,0.693125,0.761609375,0.652046875,0.1171608265625,0.001385786875,0.0795015625,0.4829159334142027
263,0.5856250000000001,0.5543750000000001,0.419125,0.3893625,9.70875e-06,0.1103625,0.459001601453259
264,0.6182000000000001,0.7034,0.45362,0.038301,0.027494008000000004,0.10547,0.44881026364223053
265,0.6771,0.5354,0.5198,0.3488852,0.004922762,0.07619000000000001,0.4849182541769247
267,0.6606363636363637,0.6988181818181819,0.5271818181818181,0.18207727272727273,0.00047559454545454544,0.09330909090909091,0.3835893413181459
268,0.6709333333333334,0.7074666666666667,0.5139333333333334,0.10884266666666667,4.3646666666666665e-06,0.06758,0.491290404825075
269,0.6616666666666666,0.7056666666666667,0.651,0.055850000000000004,0.26133333333333336,0.03403333333333333,0.46910828532957266
270,0.6910526315789474,0.6367368421052632,0.8799999999999999,0.3743863157894737,1.2807894736842106e-05,0.06175263157894737,0.5284563022154904
271,0.5318333333333334,0.7906666666666666,0.3996666666666666,0.11554333333333333,4.503333333333333e-06,0.056350000000000004,0.4495761327692393
272,0.6346666666666666,0.64,0.5753333333333334,0.27531666666666665,0.010191733333333333,0.048916666666666664,0.4586251404259387
273,0.5495,0.87375,0.3555,0.00250185,2.675e-05,0.064625,0.5167316012142362
274,0.5519615384615385,0.8099615384615385,0.6086538461538462,0.11154961538461539,0.015219113076923075,0.05351538461538462,0.4923149549258018
275,0.616,0.7438571428571429,0.491,0.14797885714285713,0.007270822857142857,0.0794142857142857,0.45436882595378664
276,0.7406666666666667,0.6193333333333334,0.2841,0.12316666666666666,0.0,0.07273333333333333,0.33787078423405115
277,0.59575,0.7512500000000001,0.5035833333333334,0.04652808333333333,0.02402058333333333,0.11050833333333332,0.45107500537801465
279,0.6210263157894736,0.6438947368421053,0.4223421052631579,0.19818789473684212,0.0003483639473684211,0.08061052631578948,0.4735747632101023
280,0.46349999999999997,0.6873,0.5185,0.224866,0.06191523699999999,0.05032,0.5204029925663886
283,0.5249583333333333,0.4271416666666667,0.3332375,0.5578829166666667,0.09780462499999999,0.03660416666666667,0.4384971735545091
284,0.6961999999999999,0.58415,0.41769999999999996,0.097042,6.075e-05,0.16247499999999998,0.40503232784377463
285,0.759125,0.6329166666666667,0.490375,0.20470758333333336,0.0013480333333333334,0.21651666666666666,0.5034518886790799
287,0.7766666666666667,0.32633333333333336,0.44166666666666665,0.5419999999999999,5.1976666666666667e-05,0.18986666666666666,0.4004310379169953
